taxon_id,taxon,genero,especie,subespecie,raza,fuente,proyecto,procedencia,fecha_colecta_observacion,colector_observador,determinador,id,estado,municipio,localidad,latitud,longitud,altitud
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ003,Observado,2007-11-21/9999,"Beatriz Rendón Aguilar; Rafael Ortega Pazcka; Verónica Aguilar Rojas; María del Consuelo Aragón Martínez; José Francisco Ávila Castañeda; Luis Alberto Bernal Ramírez; Alma Delia Chávez González; Mireya Hernández Hernández; Alejandro López Arriaga; José Mi","Rafael Ortega Pazcka",e4c9b2309090472d1ff2a88f4cee3b4b,OAXACA,"SANTA CATARINA LOXICHA","La Chivela",16.0642778,-96.7268611,1117
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ003,Observado,2007-07-20/9999,"Beatriz Rendón Aguilar; Rafael Ortega Pazcka; Verónica Aguilar Rojas; María del Consuelo Aragón Martínez; José Francisco Ávila Castañeda; Luis Alberto Bernal Ramírez; Alma Delia Chávez González; Mireya Hernández Hernández; Alejandro López Arriaga; José Mi","Rafael Ortega Pazcka",f1e5ee8f1d0640e3a148264952fd05dd,OAXACA,"SANTA CATARINA LOXICHA","La Chivela",16.0642778,-96.7268611,1117
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ007,Colectado,2007-06-06/9999,"Victor Hugo Chávez Tovar; Marcial Rivas Rodríguez; Martín Rodríguez Alvarado","Suketoshi Taba",99384168d4f39462d2efed581f769e73,HIDALGO,YAHUALICA,Pepeyocatitla,20.9133333,-98.3958333,220
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ007,Colectado,2007-06-06/9999,"Victor Hugo Chávez Tovar; Marcial Rivas Rodríguez; Martín Rodríguez Alvarado","Suketoshi Taba",ae8e6d47a0f7b6e7f201eaa3c113fa17,HIDALGO,YAHUALICA,Pepeyocatitla,20.9133333,-98.3958333,220
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2009-03-07/9999,"Noel Orlando Gómez Montiel; Francisco Palemón Alberto; Juan Cañedo Castañeda","Juan Manuel Hernández Casillas; Rafael Ortega Paczka",97d95cec6ed8e6b37f36c8717de0b5d0,GUERRERO,OMETEPEC,"Cerca de Huixtepec (al N de la localidad)",16.6598891,-98.3053588,362
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,Z006,Colectado,1997-03-15/9999,"Fernando Castillo González; Rafael Ortega Paczka","Rafael Ortega Paczka",1ec199b27f73356de226de8de8af22f6,PUEBLA,ZACAPOAXTLA,"Xilita, 2 km de Xalacapa y 5 de Zacapoaxtla",19.9169405,-97.5849991,1506
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,Z006,Colectado,1997-03-15/9999,"Fernando Castillo González; Rafael Ortega Paczka","Rafael Ortega Paczka",3ef646c0f2c22e8838d2656e9cafe27a,PUEBLA,ZACAPOAXTLA,"Xilita, 2 km de Xalacapa y 5 de Zacapoaxtla",19.9169405,-97.5849991,1506
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,Z006,Colectado,1997-03-15/9999,"Fernando Castillo González; Rafael Ortega Paczka","Rafael Ortega Paczka",58e775a1d8eac4b76437e8a506b14324,PUEBLA,ZACAPOAXTLA,"Xilita, 2 km de Xalacapa y 5 de Zacapoaxtla",19.9169405,-97.5849991,1506
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2009-01-15/9999,"Noel Orlando Gómez Montiel; Francisco Palemón Alberto; Primo Alberto Vicente","Juan Manuel Hernández Casillas; Rafael Ortega Paczka",595c96f642aab1b7750557100462233c,GUERRERO,"SAN LUIS ACATLAN",Yoloxochitl,16.8139438,-98.6847227,611
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ007,Colectado,2007-08-17/9999,"Victor Hugo Chávez Tovar; Victor Hugo Rivas Rodríguez; Martín Rodríguez Alvarado","Suketoshi Taba",21fd07b3fe2b43f0117cc233a9bcdbb4,"SAN LUIS POTOSI",MATLAPA,"Texquitote Segundo",21.2952778,-98.8166667,323
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ007,Colectado,2007-08-17/9999,"Victor Hugo Chávez Tovar; Victor Hugo Rivas Rodríguez; Martín Rodríguez Alvarado","Suketoshi Taba",3ca83defce6034255770c3a713d59a4c,"SAN LUIS POTOSI",MATLAPA,"Texquitote Segundo",21.2952778,-98.8166667,323
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ007,Colectado,2007-08-17/9999,"Victor Hugo Chávez Tovar; Victor Hugo Rivas Rodríguez; Martín Rodríguez Alvarado","Suketoshi Taba",68ad4258836de7b5573b8ddf6c09a6ea,"SAN LUIS POTOSI",MATLAPA,"Texquitote Segundo",21.2952778,-98.8166667,323
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ007,Colectado,2007-08-17/9999,"Victor Hugo Chávez Tovar; Victor Hugo Rivas Rodríguez; Martín Rodríguez Alvarado","Suketoshi Taba",805496d6e861a2285596b58c6cece956,"SAN LUIS POTOSI",MATLAPA,"Texquitote Segundo",21.2952778,-98.8166667,323
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ007,Colectado,2007-08-17/9999,"Victor Hugo Chávez Tovar; Victor Hugo Rivas Rodríguez; Martín Rodríguez Alvarado","Suketoshi Taba",9aa825d94643197ea55a1ee70a431fc9,"SAN LUIS POTOSI",MATLAPA,"Texquitote Segundo",21.2952778,-98.8166667,323
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ007,Colectado,2007-08-17/9999,"Victor Hugo Chávez Tovar; Victor Hugo Rivas Rodríguez; Martín Rodríguez Alvarado","Suketoshi Taba",b881d2df83e741c9f144d60c5d88a82e,"SAN LUIS POTOSI",MATLAPA,"Texquitote Segundo",21.2952778,-98.8166667,323
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ007,Colectado,2007-08-17/9999,"Victor Hugo Chávez Tovar; Victor Hugo Rivas Rodríguez; Martín Rodríguez Alvarado","Suketoshi Taba",f257cab2af2fa7e188537c1a602029eb,"SAN LUIS POTOSI",MATLAPA,"Texquitote Segundo",21.2952778,-98.8166667,323
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ007,Colectado,2007-08-17/9999,"Victor Hugo Chávez Tovar; Victor Hugo Rivas Rodríguez; Martín Rodríguez Alvarado","Suketoshi Taba",f637d7efe442c0c76e018a8e7212dc37,"SAN LUIS POTOSI",MATLAPA,"Texquitote Segundo",21.2952778,-98.8166667,323
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,1946/9999,"Efraím Hernández-Xolocotzi Guzmán","Juan Manuel Hernández Casillas",2f83b3a521bcf72c3e1a276688b21cd1,GUERRERO,"SAN MIGUEL TOTOLAPAN","San Miguel Totolapan",18.1441697,-100.41083,322
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,1999-02-09/9999,"Flavio Aragón Cuevas; Fabián; Simón Méndez","Flavio Aragón Cuevas",86a3ad0489780471c3546ff72db842da,OAXACA,"CONCEPCION PAPALO","Concepción Pápalo",17.8416666,-96.8805555,2141
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,1999-02-08/9999,"Flavio Aragón Cuevas; Fabián; Simón Méndez","Flavio Aragón Cuevas",8d2b1387b8eb57b3cb71bc2107dad366,OAXACA,"CONCEPCION PAPALO","Concepción Pápalo",17.8416666,-96.8805555,2141
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ007,Colectado,2007-08-17/9999,"Victor Hugo Chávez Tovar; Victor Hugo Rivas Rodríguez; Martín Rodríguez Alvarado","Suketoshi Taba",0dab127b61c7895a64fdcc66c3032e6c,"SAN LUIS POTOSI","AXTLA DE TERRAZAS",Temalacaco,21.4125,-98.8463889,120
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ007,Colectado,2007-08-17/9999,"Victor Hugo Chávez Tovar; Victor Hugo Rivas Rodríguez; Martín Rodríguez Alvarado","Suketoshi Taba",b7d0c093dd47d4ef59c3ea53a8be756b,"SAN LUIS POTOSI","AXTLA DE TERRAZAS",Temalacaco,21.4125,-98.8463889,120
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ007,Colectado,2007-08-17/9999,"Victor Hugo Chávez Tovar; Victor Hugo Rivas Rodríguez; Martín Rodríguez Alvarado","Suketoshi Taba",db0e04d9253428d3db81c3e4d2f8446c,"SAN LUIS POTOSI","AXTLA DE TERRAZAS",Temalacaco,21.4125,-98.8463889,120
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ003,Observado,2008-02-02/9999,"Beatriz Rendón Aguilar; Rafael Ortega Pazcka; Verónica Aguilar Rojas; María del Consuelo Aragón Martínez; José Francisco Ávila Castañeda; Luis Alberto Bernal Ramírez; Alma Delia Chávez González; Mireya Hernández Hernández; Alejandro López Arriaga; José Mi","Rafael Ortega Pazcka",62855aea007392e4d1be41216c4b986d,OAXACA,"CANDELARIA LOXICHA","El Chilar",15.81,-96.5371111,203
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2009-11-04/9999,"Mauro Sierra Macías; Isaac Meneses Márquez","Juan Manuel Hernández Casillas",0c742fa6c0da3216901d87a859567c70,"VERACRUZ DE IGNACIO DE LA LLAVE",TAMIAHUA,"El Naranjalito",21.2108888,-97.5701111,50
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2009-03-05/9999,"Ricardo Ernesto Preciado Ortiz","Juan Manuel Hernández Casillas",a2b660535871b39880c9dbf6f88ec233,QUERETARO,"JALPAN DE SERRA",Saldiveña,21.250555,-99.4841688,735
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,1972/9999,"Rafael Ortega Paczka","Juan Manuel Hernández Casillas",0d9c3d7b4d2a25b3bacbfb3ef0716836,CHIAPAS,"AMATENANGO DE LA FRONTERA","Colonia Guerrero",15.5839997,-92.156,705
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2010-01-23/9999,"Noel Orlando Gómez Montiel; Francisco Palemón Alberto","Noel Orlando Gómez Montiel; Francisco Palemón Alberto",46e4ae396deda38e51c5e1b0ae32ac56,GUERRERO,MALINALTEPEC,"Llano Pantanoso",17.2439994,-98.6706694,1533
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2010-06-23/9999,"Mauro Sierra Macías; Pablo Andrés Meza","Juan Manuel Hernández Casillas",3f51db340c71a293d491c6368f70b186,PUEBLA,ZOQUIAPAN,AMATLAN,20.1221941,-97.4710311,192
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2010-06-23/9999,"Mauro Sierra Macías; Pablo Andrés Meza","Juan Manuel Hernández Casillas",b029f94d72104b4e79ac31de0c835391,PUEBLA,ZOQUIAPAN,AMATLAN,20.1221941,-97.4710311,192
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2010-06-23/9999,"Mauro Sierra Macías; Pablo Andrés Meza","Juan Manuel Hernández Casillas",d60093224224ab072ec5b43e971c1c99,PUEBLA,ZOQUIAPAN,AMATLAN,20.1221941,-97.4710311,192
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2010-06-23/9999,"Mauro Sierra Macías; Pablo Andrés Meza","Juan Manuel Hernández Casillas",e7a21b5c75e34afd9a93c2d4c2ee14d8,PUEBLA,ZOQUIAPAN,AMATLAN,20.1221941,-97.4710311,192
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ007,Colectado,2007-06-07/9999,"Victor Hugo Chávez Tovar; Marcial Rivas Rodríguez; Martín Rodríguez Alvarado","Suketoshi Taba",0c473dd398d025d0aee21da8d76659ad,HIDALGO,"HUEJUTLA DE REYES","La Corrala",21.1708333,-98.5055556,138
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ007,Colectado,2007-06-07/9999,"Victor Hugo Chávez Tovar; Marcial Rivas Rodríguez; Martín Rodríguez Alvarado","Suketoshi Taba",2134579c00dc7bcdca7860a7dad70e9c,HIDALGO,"HUEJUTLA DE REYES","La Corrala",21.1708333,-98.5055556,138
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2009-04-15/9999,"Oscar Téllez Asiaín; Juan Pablo Pérez Camarillo","Juan Manuel Hernández Casillas",2af44b2bf59f81cc68f3c73863df8b77,HIDALGO,"ATOTONILCO EL GRANDE","Cerro Colorado",20.4080563,-98.7186127,1980
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,2001-12-29/9999,"Flavio Aragón Cuevas; Víctor Serrano Altamirano","Flavio Aragón Cuevas",c3750aba53c920ab89f706079d7b976f,OAXACA,"SANTA MARIA TONAMECA","La Unión del Palmar",15.72,-96.62111,22
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ003,Observado,2008-02-05/9999,"Beatriz Rendón Aguilar; Rafael Ortega Pazcka; Verónica Aguilar Rojas; María del Consuelo Aragón Martínez; José Francisco Ávila Castañeda; Luis Alberto Bernal Ramírez; Alma Delia Chávez González; Mireya Hernández Hernández; Alejandro López Arriaga; José Mi","Rafael Ortega Pazcka",47f82c9f94a3f0b1a7e975be120c5991,OAXACA,"CANDELARIA LOXICHA","El Caulote",15.8131111,-96.5518889,180
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ003,Observado,2007-11-28/9999,"Beatriz Rendón Aguilar; Rafael Ortega Pazcka; Verónica Aguilar Rojas; María del Consuelo Aragón Martínez; José Francisco Ávila Castañeda; Luis Alberto Bernal Ramírez; Alma Delia Chávez González; Mireya Hernández Hernández; Alejandro López Arriaga; José Mi","Rafael Ortega Pazcka",8e455cbbeeb7c4e7e0d0254989e22804,OAXACA,"SAN AGUSTIN LOXICHA","Magdalena Loxicha",15.9001667,-96.6957222,383
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2009-02-26/9999,"Miguel Ávila Perches; Roberto Dorantes González","Juan Manuel Hernández Casillas",bee1d02bbe5b932185792bbcce4d2c8e,"SAN LUIS POTOSI","EL NARANJO","El Platanito",22.5016669,-99.4359436,1050
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2009-06-05/9999,"José Alfonso Aguirre Gómez","Juan Manuel Hernández Casillas",962958ba56afeedcab56314e18a83ae5,GUANAJUATO,XICHU,"La Laborcilla",21.4258327,-100.0475005,1318
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2009-11-04/9999,"Mauro Sierra Macías; Isaac Meneses Márquez","Juan Manuel Hernández Casillas",cecaf565af3bf02a29b4be24ae5720d0,"VERACRUZ DE IGNACIO DE LA LLAVE",TAMIAHUA,"El Naranjalito",21.2087222,-97.5690555,35
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2009-06-09/9999,"Artemio Palafox Caballero; Néstor Francisco Nicolás; Andrés Zambada Martínez","Juan Manuel Hernández Casillas",4241ce0ab6e56007ba75bb3d2ddcd39d,"VERACRUZ DE IGNACIO DE LA LLAVE","HUEYAPAN DE OCAMPO","Santa Rosa Cintepec. Carretera San Andrés-Acayucan, tramo Catemaco-Covarrubias",18.2834166,-95.1167677,442
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2009-07-17/9999,"Leocadio Martínez Hernández; Juan Pablo Pérez Camarillo","Juan Manuel Hernández Casillas",eb0c004da5f557844abc4ddaca6867e8,HIDALGO,HUAUTLA,"SANTO DOMINGO",21.0944441,-98.242775,390
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ007,Colectado,2007-05-30/9999,"Suketoshi Taba; Victor Hugo Chávez Tovar","Suketoshi Taba",1d6d9d10a8052e7ec5e30793d7353ecd,HIDALGO,HUAUTLA,"Tamoyón 1",21.0225,-98.2466667,151
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ007,Colectado,2007-05-30/9999,"Suketoshi Taba; Victor Hugo Chávez Tovar","Suketoshi Taba",65e613969c6335c13b754682e2446e02,HIDALGO,HUAUTLA,"Tamoyón 1",21.0225,-98.2466667,151
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2008-12-12/9999,"Noel Orlando Gómez Montiel; Juan Cañedo Castañeda","Juan Manuel Hernández Casillas; Rafael Ortega Paczka",8ce415d24d20336a7ec7d1104ad03ef3,GUERRERO,"TECPAN DE GALEANA","Paso de la Parota",17.3150272,-100.5965575,127
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ002,Colectado,2008-02-04/9999,"Cesar Julián Hernández Pardo; Francisco Zamora Cansino","Juan Manuel Hernández Casillas; Froylán Rincón Sánchez",0c799c9e630938ae542ecf3242ac445c,"COAHUILA DE ZARAGOZA","CUATRO CIENEGAS","Estanque de Norias",26.4994444,-101.61,1266
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,1953/9999,"J Refugio Villa Moreno","J Refugio Villa Moreno",fa687985eacd66326715efdf93cedb08,NAYARIT,TEPIC,Tepic,21.5108297,-104.91083,957
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,1972/9999,"Rafael Ortega Paczka","Juan Manuel Hernández Casillas",dd92ecf7e24a97928d41c686cb045c42,CHIAPAS,"AMATENANGO DE LA FRONTERA","Tapizala Dos",15.56944,-92.14972,686
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2009-02-26/9999,"Miguel Ávila Perches; Roberto Dorantes González","Juan Manuel Hernández Casillas",b9845958d4ba4bec213bda9dfb906629,"SAN LUIS POTOSI","CIUDAD DEL MAIZ","Rancho Las Azucenas",22.4297219,-99.6355591,1313
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ003,Colectado,2008-02-05/9999,"Beatriz Rendón Aguilar; Rafael Ortega Pazcka; Verónica Aguilar Rojas; María del Consuelo Aragón Martínez; José Francisco Ávila Castañeda; Luis Alberto Bernal Ramírez; Alma Delia Chávez González; Mireya Hernández Hernández; Alejandro López Arriaga; José Mi","Rafael Ortega Pazcka",878188e3d9dbb91170dc3e9656b1545f,OAXACA,"CANDELARIA LOXICHA","El Caulote",15.8141944,-96.5509167,198
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2009-01-20/9999,"Noel Orlando Gómez Montiel; Francisco Palemón Alberto; Juan Cañedo Castañeda; Pablo Murillo Navarrete","Juan Manuel Hernández Casillas; Rafael Ortega Paczka",3051e4da68869750b07fe4b22ea158ac,GUERRERO,"COYUCA DE BENITEZ","Pueblo Viejo",17.1000825,-99.9905852,488
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ007,Colectado,2007-06-06/9999,"Victor Hugo Chávez Tovar; Marcial Rivas Rodríguez; Martín Rodríguez Alvarado","Suketoshi Taba",3087c33378365fd2b68bf1f969ff2a05,HIDALGO,YAHUALICA,Tlalchiyahualica,20.97,-98.3997222,222
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ007,Colectado,2007-06-06/9999,"Victor Hugo Chávez Tovar; Marcial Rivas Rodríguez; Martín Rodríguez Alvarado","Suketoshi Taba",c153b9dfd7012a8279322ec4450dad10,HIDALGO,YAHUALICA,Tlalchiyahualica,20.97,-98.3997222,222
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ003,Colectado,2007-11-21/9999,"Beatriz Rendón Aguilar; Rafael Ortega Pazcka; Verónica Aguilar Rojas; María del Consuelo Aragón Martínez; José Francisco Ávila Castañeda; Luis Alberto Bernal Ramírez; Alma Delia Chávez González; Mireya Hernández Hernández; Alejandro López Arriaga; José Mi","Rafael Ortega Pazcka",9ebdb63bd056104fec5a4d2aa6064c65,OAXACA,"SANTA CATARINA LOXICHA","Jardín del Sur",16.0404444,-96.7321111,631
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2009-11-19/9999,"Mauro Sierra Macías; Isaac Meneses Márquez","Juan Manuel Hernández Casillas",33c3a6e93b1ec81eed5da0c06d52fe6c,"VERACRUZ DE IGNACIO DE LA LLAVE",COATZINTLA,"Guadalupe Victoria",20.4378611,-97.4708055,220
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2009-11-19/9999,"Mauro Sierra Macías; Isaac Meneses Márquez","Juan Manuel Hernández Casillas",38cb406421a7a7ea421b18a3dd73a5fe,"VERACRUZ DE IGNACIO DE LA LLAVE",COATZINTLA,"Guadalupe Victoria",20.4378611,-97.4708055,220
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2009-11-19/9999,"Mauro Sierra Macías; Isaac Meneses Márquez","Juan Manuel Hernández Casillas",9da23b2826049e3079fbd404cca08ecf,"VERACRUZ DE IGNACIO DE LA LLAVE",COATZINTLA,"Guadalupe Victoria",20.4378611,-97.4708055,220
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2009-11-19/9999,"Mauro Sierra Macías; Isaac Meneses Márquez","Juan Manuel Hernández Casillas",9e4cd408ee159752a48348d1d893459f,"VERACRUZ DE IGNACIO DE LA LLAVE",COATZINTLA,"Guadalupe Victoria",20.4378611,-97.4708055,220
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2009-11-19/9999,"Mauro Sierra Macías; Isaac Meneses Márquez","Juan Manuel Hernández Casillas",db927ceec966714d9ae15c5ad877c54d,"VERACRUZ DE IGNACIO DE LA LLAVE",COATZINTLA,"Guadalupe Victoria",20.4378611,-97.4708055,220
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2009-11-17/9999,"Mauro Sierra Macías; Isaac Meneses Márquez","Juan Manuel Hernández Casillas",dd79462729418a1a8af9aa44771c2e7a,"VERACRUZ DE IGNACIO DE LA LLAVE",COATZINTLA,"Guadalupe Victoria",20.4378611,-97.4708055,220
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2009-11-19/9999,"Mauro Sierra Macías; Isaac Meneses Márquez","Juan Manuel Hernández Casillas",fc1d08f27adb3ddb35bd660f92a9a2d1,"VERACRUZ DE IGNACIO DE LA LLAVE",COATZINTLA,"Guadalupe Victoria",20.4378611,-97.4708055,220
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2009-11-19/9999,"Mauro Sierra Macías; Isaac Meneses Márquez","Juan Manuel Hernández Casillas",ffacf8e969132a52939ad6655a9560f1,"VERACRUZ DE IGNACIO DE LA LLAVE",COATZINTLA,"Guadalupe Victoria",20.4378611,-97.4708055,220
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ003,Observado,2008-02-11/9999,"Beatriz Rendón Aguilar; Rafael Ortega Pazcka; Verónica Aguilar Rojas; María del Consuelo Aragón Martínez; José Francisco Ávila Castañeda; Luis Alberto Bernal Ramírez; Alma Delia Chávez González; Mireya Hernández Hernández; Alejandro López Arriaga; José Mi","Rafael Ortega Pazcka",e14784c4739da3f72a001e942233805d,OAXACA,"SANTA CATARINA LOXICHA","Paraje arroyo Resina",16.0677528,-96.7113569,920
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2010-06-23/9999,"Mauro Sierra Macías; Pablo Andrés Meza","Juan Manuel Hernández Casillas",0cfcbe4f72f9c5180f228a30b0f4a0f7,PUEBLA,JONOTLA,"El Arenal Santa Cruz",20.114973,-97.485138,153
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2010-06-23/9999,"Mauro Sierra Macías; Pablo Andrés Meza","Juan Manuel Hernández Casillas",d1909d9f01d9119ac04337c79069e3ce,PUEBLA,JONOTLA,"El Arenal Santa Cruz",20.114973,-97.485138,153
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ007,Colectado,2007-08-16/9999,"Victor Hugo Chávez Tovar; Marcial Rivas Rodríguez; Martín Rodríguez Alvarado","Suketoshi Taba",08efeec1c5623e3e4abb3247e4d956b4,"VERACRUZ DE IGNACIO DE LA LLAVE","BENITO JUAREZ",Tlaltzintla,20.7675,-98.1969444,352
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ007,Colectado,2007-08-15/9999,"Victor Hugo Chávez Tovar; Marcial Rivas Rodríguez; Martín Rodríguez Alvarado","Suketoshi Taba",9d5f87a7fd48c39bb45b2de6c4491e6e,"VERACRUZ DE IGNACIO DE LA LLAVE",TANTOYUCA,"San Antonio Galera",21.2913889,-98.1825,114
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ007,Colectado,2007-08-15/9999,"Victor Hugo Chávez Tovar; Marcial Rivas Rodríguez; Martín Rodríguez Alvarado","Suketoshi Taba",ff1eb728fd4de14a86aa10b6a435cf12,"VERACRUZ DE IGNACIO DE LA LLAVE",TANTOYUCA,"San Antonio Galera",21.2913889,-98.1825,114
